clause_id,source_doc,domain,raw_text,word_count,pattern_label,clean_text,token_count
C03545,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"As between the Parties, title or right to possess Confidential Information of PNC, except as otherwise provided herein, shall remain in PNC",22,spacy_sentence,party title right possess confidential information pnc except provide shall remain pnc,12
C03546,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"Nothing in this Agreement shall be construed as granting or conferring any rights to any Confidential Information, except as otherwise explicitly stated in this Agreement",25,spacy_sentence,agreement shall construe grant confer right confidential information except explicitly state agreement,12
C03547,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"Except as expressly set forth herein, neither Party makes any representations or warranties of any nature whatsoever with respect to any Confidential Information it may provide, including, without limitation, any warranties of merchantability, fitness for a particular purpose or accuracy",40,spacy_sentence,except expressly set forth party make representation warranty nature whatsoever respect confidential information may provide include without limitation warranty merchantability fitness particular purpose accuracy,24
C03548,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"All Confidential Information is provided on an ""as-is"" basis, and the recipient assumes all responsibility for its use thereof or reliance thereon",22,spacy_sentence,confidential information provide basis recipient assume responsibility use thereof reliance thereon,11
C03549,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"Further, each Party understands and acknowledges that any confidential information received from the other Party concerning future plans may be tentative and may not represent firm decisions concerning such plans, and neither Party shall be liable to the other Party for inaccuracies in Confidential Information under any theory of liability",50,spacy_sentence,party understand acknowledge confidential information receive party concern future plan may tentative may not represent firm decision concern plan party shall liable party inaccuracy confidential information theory liability,28
C03550,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"6.1 This Agreement will commence on the Effective Date and continue for an Initial Term of five (5) years, and will automatically renew for additional periods of five (5) years unless one Party notifies the other of its intention not to renew, no less than 12 months prior to the expiration of the then-current term, unless terminated as permitted under this Agreement",62,spacy_sentence,agreement will commence effective date continue initial term year will automatically renew additional period year unless party notifie intention not renew no 12 month prior expiration current term unless terminate permit agreement,32
C03551,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,6.2 Either Party may terminate this Agreement for cause if the other Party fails to perform any material provision of this Agreement or commits a material breach of this Agreement which is not corrected within [***] after receiving written notice of the failure or breach,45,spacy_sentence,party may terminate agreement cause party fail perform material provision agreement commit material breach agreement not correct receive write notice failure breach,22
C03552,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"Supplier that creates an immediate public food safety risk, PNC may terminate this Agreement immediately without regard to any period for correction",22,paragraph,supplier create immediate public food safety risk pnc may terminate agreement immediately without regard period correction,16
C03553,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"6.3 This Agreement will automatically terminate if either Party becomes insolvent or files a petition in bankruptcy, if a Party makes an assignment for the benefit of a creditor, if a receiver is appointed to take possession of any part of a Party's assets or if a Party becomes unable generally to pay its debts as they become due, or otherwise ceases to do business",65,spacy_sentence,agreement will automatically terminate party insolvent file petition bankruptcy party make assignment benefit creditor receiver appoint possession party asset party unable generally pay debt cease business,26
C03554,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"6.4 On the termination of this Agreement for any reason, all rights granted to Supplier under this Agreement will immediately cease, and Supplier must deliver to PNC all written or recorded materials relating to the Confidential Information of PNC in the possession or control of Supplier or any of its related party, subject to Section 5.2",56,spacy_sentence,termination agreement reason right grant supplier agreement will immediately cease supplier must deliver pnc write record material relate confidential information pnc possession control supplier related party subject section,28
C03555,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"For purposes of this Section 7.1, ""Third Party"" means any individual, corporation, partnership, trust, cooperative, or other business organization or entity, and any other recognized organization, other than the Parties or their affiliates",33,spacy_sentence,purpose section party mean individual corporation partnership trust cooperative business organization entity recognize organization party affiliate,16
C03556,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"7.2 Except for a Party's gross negligence or intentional acts or omissions and its obligations of indemnity under this Agreement, under no circumstances will either Party be liable to the other Party for [***]",34,paragraph,except party gross negligence intentional act omission obligation indemnity agreement no circumstance will party liable party,16
C03557,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"7.4 Supplier shall maintain insurance with an insurance company with an equivalent of an A.M. Best rating of ""A"" or better, of the following kinds and in the following amounts during the term of this Agreement: 7.5 7.5.1 Comprehensive General Liability (CGL) Insurance with limits of not less than [***] each occurrence and [***] in the aggregate, including Contractual, Completed-Operations and",61,spacy_sentence,supplier shall maintain insurance insurance company equivalent good rating well follow kind follow amount term agreement comprehensive general liability cgl insurance limit not occurrence aggregate include contractual complete operation,29
C03558,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,7.5.3 Workers' Compensation Coverage plus Occupational Disease Insurance if Occupational Disease coverage is required by the laws of the state where the Facility is located or work is to be performed,31,spacy_sentence,worker compensation coverage plus occupational disease insurance occupational disease coverage required law state facility locate work perform,17
C03559,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,7.6 Supplier shall have Buyer named as an additional insured on its insurance policies in subparts 7.5.1 and 7.5.2 above,20,spacy_sentence,supplier shall buyer name additional insure insurance policy subpart,9
C03560,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"Supplier shall furnish Buyer with a certificate from its insurer verifying that it has the above insurance in effect during the duration of this Agreement and that insurer acknowledges (a) the contractual liability assumed by Supplier in this Agreement and (b) that Buyer is an additional insured on such policies and (c) Supplier's CGL policy is primary and Buyer's CGL policy is non-contributory and (d) a waiver of subrogation shall be provided in favor of Buyer on the CGL, Workers' Compensation and Auto policies",84,spacy_sentence,supplier shall furnish buyer certificate insurer verifying insurance effect duration agreement insurer acknowledge contractual liability assume supplier agreement buyer additional insure policy supplier cgl policy primary buyer cgl policy non contributory waiver subrogation shall provide favor buyer cgl worker compensation auto policy,42
C03561,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,Said certificate of insurance shall require Supplier's insurance carrier to give Buyer no less than ten (10) days written notice of any cancellation or change in coverage,27,spacy_sentence,say certificate insurance shall require supplier insurance carrier buyer no 10 day write notice cancellation change coverage,17
C03562,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,Failure to secure such insurance as of the date of execution of this Agreement shall constitute a breach of this Agreement,21,spacy_sentence,failure secure insurance date execution agreement shall constitute breach agreement,10
C03563,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,Supplier shall provide to PNC a certificate evidencing such insurance within thirty (30) days of a request for same from PNC,21,spacy_sentence,supplier shall provide pnc certificate evidence insurance thirty 30 day request pnc,12
C03564,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"7.7 Supplier shall, at its own expense, maintain throughout the term of this Agreement, all insurance required by law or regulation in all countries in which this Agreement will be performed",31,paragraph,supplier shall expense maintain term agreement insurance required law regulation country agreement will perform,14
C03565,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"If Ingredients provided by Supplier under this Agreement are misbranded, contaminated, or otherwise unfit for human consumption at the time they are delivered to PNC or its TPM (""Defect""), PNC in its sole discretion will make a determination of the necessity of a recall, market withdrawal, inventory retrieval, or other action designed to prevent the distribution or sale of the affected Finished Products, plus the type, extent, method of handling, disposition of the Finished Products as well as any affected work in progress, and all other particulars involved in such an action (a ""Recall""), and PNC will execute any Recall",100,spacy_sentence,ingredient provide supplier agreement misbrande contaminate unfit human consumption time deliver pnc tpm defect pnc sole discretion will determination necessity recall market withdrawal inventory retrieval action design prevent distribution sale affected finished product plus type extent method handle disposition finished product affected work progress particular involve action recall pnc will execute recall,52
C03566,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"Supplier, in its sole discretion, will make a determination of the necessity of a recall, market withdrawal, inventory retrieval or other action designed to prevent the distribution or sale of the Ingredients",32,spacy_sentence,supplier sole discretion will determination necessity recall market withdrawal inventory retrieval action design prevent distribution sale ingredient,17
C03567,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"Subject to Section 9.1, Supplier shall bear the complete responsibility for a Recall occasioned by a Defect in the Ingredient and shall indemnify PNC for [***] resulting from or related to the Recall",33,spacy_sentence,subject section supplier shall bear complete responsibility recall occasion defect ingredient shall indemnify pnc result relate recall,17
C03568,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"Any Recall occasioned by PNC labels or by tampering with the Ingredients after they have left Supplier's control, or by improper storing or handling by PNC, will not be considered a Defect",32,spacy_sentence,recall occasion pnc label tamper ingredient leave supplier control improper storing handling pnc will not consider defect,17
C03569,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"9.1 The maximum liability of one Party to the other Party and its affiliates in relation to this Agreement will be [***] (""Liability Cap""), provided however that",27,paragraph,maximum liability party party affiliate relation agreement will liability cap provide,11
C03570,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"9.1.1 The Liability Cap will not apply to any (1) material confidentiality breach under Section 5, and/or (2) indemnification obligations under Section",22,numbered_clause,liability cap will not apply material confidentiality breach section indemnification obligation section,12
C03571,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,9.1.2 The Liability Cap will not apply to intentional misconduct and/or gross negligence,13,numbered_clause,liability cap will not apply intentional misconduct gross negligence,9
C03572,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"9.2 For the purpose of this Section, ""liability"" means liability for any and all claims, causes of action, judgments, costs and expenses (including but not limited to reasonable attorney fees and expenses), reimbursements, losses, and any and all other liabilities and damages of any kind, whether in contract, tort (including negligence), equity, statute or otherwise arising out of, in relation to or as a result of this Agreement",68,spacy_sentence,purpose section liability mean liability claim cause action judgment cost expense include not limit reasonable attorney fee expense reimbursement loss liability damage kind contract tort include negligence equity statute arise relation result agreement,33
C03573,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"10.1 Neither Party will be liable for any breach of its obligations under this Agreement resulting from causes beyond its reasonable control, including, but not limited to, an act of nature, drought, outbreak of foot and mouth disease, port and other transport strikes, war, fires, quarantine restrictions, insurrections or riots, energy shortages, embargo or the inability to obtain supplies or raw materials because of a global shortage or governmental action (a ""Force Majeure Event"")",74,spacy_sentence,10 party will liable breach obligation agreement result cause reasonable control include not limit act nature drought outbreak foot mouth disease port transport strike war fire quarantine restriction insurrection riot energy shortage embargo inability obtain supply raw material global shortage governmental action force majeure event,45
C03574,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"Notwithstanding anything herein to the contrary, in the event of a Force Majeure Event, or any other circumstance that limits Fonterra's ability to produce or deliver product, Supplier will exercise its best efforts to comply with its obligations hereunder, mitigate the adverse impact on and not disfavor PNC, and will treat it in parity with its other customers",58,spacy_sentence,notwithstanding contrary event force majeure event circumstance limit fonterra ability produce deliver product supplier will exercise good effort comply obligation hereunder mitigate adverse impact not disfavor pnc will treat parity customer,31
C03575,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"10.2 Any obligation of either Party under this Agreement will be postponed until the cause underlying the Force Majeure Event has been eliminated, at which time the obligation will again be in effect",33,spacy_sentence,10 obligation party agreement will postpone cause underlie force majeure event eliminate time obligation will effect,16
C03576,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,Any loss of time by the Force Majeure Event will not be held against the Party who was unable to comply with its obligations under this Agreement because of the Force Majeure Event,33,spacy_sentence,loss time force majeure event will not hold party unable comply obligation agreement force majeure event,16
C03577,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"The Party unable to comply with its obligations under this Agreement will immediately notify the other Party in writing that a Force Majeure Event has delayed its performance and will state, to the best of its knowledge, the revised date for performance",42,spacy_sentence,party unable comply obligation agreement will immediately notify party write force majeure event delay performance will state good knowledge revised date performance,22
C03578,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"If a Force Majeure Event persists for longer than [***], the Party not directly affected by the Force Majeure Event may terminate this Agreement with regard to any relevant Master Purchase Commitments or Purchase Orders",35,spacy_sentence,force majeure event persist long party not directly affect force majeure event may terminate agreement regard relevant master purchase commitment purchase order,22
C03579,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,"10.3 Should Supplier be unable to comply with its obligations under this Agreement because of a Force Majeure Event, PNC may obtain elsewhere the Ingredients the Supplier was unable to deliver because of the Force Majeure Event and those Ingredients will be credited against any relevant Minimum Purchase Commitment",49,spacy_sentence,10 should supplier unable comply obligation agreement force majeure event pnc may obtain ingredient supplier unable deliver force majeure event ingredient will credit relevant minimum purchase commitment,27
C03580,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER_SUPP",legal,PNC will not be obligated to purchase those Ingredients from Supplier at a later time,15,spacy_sentence,pnc will not obligate purchase ingredient supplier later time,9
C03581,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"This COLLABORATION AGREEMENT (this ""Agreement""), effective as of September 13th, 2019 (""Effective Date""), is between Ginkgo Bioworks, Inc., a Delaware corporation with offices located at 27 Drydock Avenue, 8th floor, Boston, Massachusetts 02210 (""Ginkgo""), and Berkeley Lights, Inc., a Delaware corporation with offices located at 5858 Horton Street, Suite 320, Emeryville, California 94608 (""BLI"")",54,spacy_sentence,collaboration agreement agreement effective september 13th 2019 effective date ginkgo bioworks inc delaware corporation office locate 27 drydock avenue 8th floor boston massachusetts 02210 ginkgo berkeley lights inc delaware corporation office locate 5858 horton street suite 320 emeryville california 94608 bli,41
C03582,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"Ginkgo and BLI may each be referred to herein as a ""Party"" or, collectively, as the ""Parties.""",17,spacy_sentence,ginkgo bli may refer party collectively party,7
C03583,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"WHEREAS, BLI and Ginkgo are committed to the goal of developing and deploying workflows on the Beacon Platform to accelerate the engineering of microbial organisms and mammalian cell lines, including by developing new Workflows (as defined below) for use on the Beacon Platform for the Parties' mutual benefit (the ""Purpose""); and",51,spacy_sentence,bli ginkgo commit goal develop deploy workflow beacon platform accelerate engineering microbial organism mammalian cell line include develop new workflow define use beacon platform party mutual benefit purpose,28
C03584,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"WHEREAS, in furtherance of the Purpose, BLI and Ginkgo have decided to enter into this Agreement, including mutually agreed upon Workflow Development Plans, which establish the terms by which Ginkgo and BLI will work together to bring their unique resources and experiences to bear on the Purpose",47,spacy_sentence,furtherance purpose bli ginkgo decide enter agreement include mutually agree workflow development plan establish term ginkgo bli will work bring unique resource experience bear purpose,25
C03585,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"NOW THEREFORE, in consideration of the above premises and the mutual covenants contained herein, the Parties hereby agree as follows",20,numbered_clause,consideration premise mutual covenant contain party agree follow,8
C03586,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.1 ""Affected Party"" has the meaning set forth Section 14.8 (Force Majeure)",12,paragraph,affected party meaning set forth section 14 force majeure,9
C03587,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.2 ""Affiliate"" means with respect to a Party, any Person that, directly or indirectly, through one or more intermediaries, controls, is controlled by, or is under common control with that Party, for so long as such control exists",38,spacy_sentence,affiliate mean respect party person directly indirectly intermediary control control common control party long control exist,16
C03588,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.3 ""Agreement"" has the meaning set forth in the Preamble",10,paragraph,agreement meaning set forth preamble,5
C03589,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.5 ""Alliance Manager"" has the meaning set forth in Section 3.7 (Alliance Managers)",13,paragraph,alliance manager meaning set forth section alliance manager,8
C03590,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.6 ""Antibody"" means a soluble protein derived exclusively from an immunoglobulin protein that includes at least one hyper-variable antigen- binding region, including any fragment [***] of such protein, but, for clarity, excluding (i) [***] and (ii) [***]",37,paragraph,antibody mean soluble protein derive exclusively immunoglobulin protein include hyper variable antigen bind region include fragment protein clarity exclude ii,20
C03591,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.7 ""Applicable Law"" means federal, state, local, national and supra-national laws, statutes, rules and regulations, including any rules, regulations, regulatory guidelines or other requirements of Regulatory Authorities, major national securities exchanges or major securities listing organizations, that may be in effect from time to time during the Term and applicable to a particular activity or country hereunder",57,spacy_sentence,applicable law mean federal state local national supra national law statute rule regulation include rule regulation regulatory guideline requirement regulatory authority major national security exchange major security list organization may effect time time term applicable particular activity country hereunder,39
C03592,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.8 ""Arbitration Notice"" has the meaning set forth in Section 14.5.2 (Dispute Resolution)",13,paragraph,arbitration notice meaning set forth section 14 dispute resolution,9
C03593,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.9 ""Beacon Optofluidic Machine Improvement"" means any improvement or modification to the Beacon Optofluidic Machine conceived, developed, generated or reduced to practice during the Term (a) solely by a Party, its Affiliates or Persons acting on behalf of such Party or (b) jointly by, on one hand, Ginkgo, its Affiliates or Persons acting on behalf of Ginkgo and, on the other hand, BLI, its Affiliates or Persons acting on behalf of BLI, in each case of clauses (a) and (b) of this Section 1.9 (""Beacon Optofluidic Machine Improvement"" definition) through the conduct of activities under a Workflow Development Plan or otherwise arising out of the Parties' performance of activities under this Agreement",112,spacy_sentence,beacon optofluidic machine improvement mean improvement modification beacon optofluidic machine conceive develop generate reduce practice term solely party affiliate person act behalf party jointly hand ginkgo affiliate person act behalf ginkgo hand bli affiliate person act behalf bli case clause section beacon optofluidic machine improvement definition conduct activity workflow development plan arise party performance activity agreement,56
C03594,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.10 ""Beacon Optofluidic Machine"" means (i) the machine with the Specifications set forth, as of the Effective Date, on Schedule 1.10 (Beacon Optofluidic Machine) and (ii)",26,spacy_sentence,10 beacon optofluidic machine mean machine specification set forth effective date schedule 10 beacon optofluidic machine ii,17
C03595,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.11 ""Beacon Platform"" means, collectively, (a) the Beacon Optofluidic Machine, (b) the OptoSelect Chips, (c) Consumables related to the Beacon Optofluidic Machine or the OptoSelect Chips and (d) any Software",30,paragraph,11 beacon platform mean collectively beacon optofluidic machine optoselect chip consumable relate beacon optofluidic machine optoselect chip software,18
C03596,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.12 ""BLI"" has the meaning set forth in the Preamble",10,paragraph,12 bli meaning set forth preamble,6
C03597,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.13 ""BLI Background IP"" means any Intellectual Property (a) Controlled by BLI or its Affiliates as of the Effective Date, (b) that comes into the Control of BLI after the Effective Date other than by means of this Agreement or the activities performed hereunder or (c) developed during the Term by BLI outside and independently of this Agreement",58,spacy_sentence,13 bli background ip mean intellectual property control bli affiliate effective date come control bli effective date mean agreement activity perform hereunder develop term bli outside independently agreement,28
C03598,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.14 ""BLI Indemnitee"" has the meaning set forth in Section 12.2 (Indemnification by Ginkgo)",14,paragraph,14 bli indemnitee meaning set forth section 12 indemnification ginkgo,10
C03599,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.15 ""BLI Inventions"" has the meaning set forth in Section 8.2.2 (Ownership of Materials and Data - BLI Inventions)",19,paragraph,15 bli invention meaning set forth section ownership material datum bli invention,12
C03600,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.16 ""BLI Proprietary Workflow"" means any workflow on the Beacon Platform that was developed by or on behalf of BLI prior to the Effective Date or is developed during the Term in the conduct of activities outside and independent of this Agreement (including, for clarity, outside of any Workflow Development Plan), in each case whether solely by BLI or jointly by BLI and a Third Party",66,spacy_sentence,16 bli proprietary workflow mean workflow beacon platform develop behalf bli prior effective date develop term conduct activity outside independent agreement include clarity outside workflow development plan case solely bli jointly bli party,33
C03601,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.17 ""BLI Subcontractor"" means a Person to whom BLI has subcontracted any of its activities under this Agreement pursuant to Section 2.7 (Subcontracting)",23,paragraph,17 bli subcontractor mean person bli subcontract activity agreement pursuant section subcontracting,12
C03602,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.18 ""BLI Terms and Conditions"" means those terms and conditions set forth in Schedule 1.18 (BLI Terms and Conditions) and the Product Warranty, as such may be amended from time to time by BLI, [***]",35,paragraph,18 bli term condition mean term condition set forth schedule 18 bli term condition product warranty may amend time time bli,21
C03603,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.19 ""Budget"" means, with respect to a Workflow Development Plan, an itemized budget broken down on a [***] and high-level task-by-high-level task basis",23,spacy_sentence,19 budget mean respect workflow development plan itemize budget break high level task high level task basis,17
C03604,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"[***], that sets forth the following internal and out-of-pocket costs anticipated to be incurred in the conduct of activities under such Workflow Development Plan, to the extent applicable and mutually agreed upon by the Parties",35,spacy_sentence,set forth follow internal pocket cost anticipate incur conduct activity workflow development plan extent applicable mutually agree party,18
C03605,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,1.19.1 the FAS Support Costs for services provided by any FAS under such Workflow Development Plan,16,paragraph,19 fas support cost service provide fas workflow development plan,10
C03606,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.19.2 other FTE Costs for BLI's personnel in the conduct of activities under, or [***] under, such Workflow Development Plan, including BLI personnel conducting development of Software for the Workflow under such Workflow Development Plan; provided that, with respect to the FTE Costs for BLI's personnel providing [***] under a Workflow Development Plan, such FTE Costs shall not exceed [***] percent ([***]%) of the total FTE Costs charged to Ginkgo with respect to any invoice",75,spacy_sentence,19 fte cost bli personnel conduct activity workflow development plan include bli personnel conduct development software workflow workflow development plan provide respect fte cost bli personnel provide workflow development plan fte cost shall not exceed percent total fte cost charge ginkgo respect invoice,43
C03607,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.19.3 the out-of-pocket development ([***]) costs paid by BLI to Third Parties to purchase finished Consumables that are developed and designated as a deliverable under a Workflow Development Plan or raw materials necessary to manufacture Consumables that are developed and designated as a deliverable under a Workflow Development Plan , in each case from such Third Parties for the Beacon Platform, subject to a [***] percent ([***]%) mark-up",68,spacy_sentence,19 pocket development cost pay bli party purchase finished consumable develop designate deliverable workflow development plan raw material necessary manufacture consumable develop designate deliverable workflow development plan case party beacon platform subject percent mark,34
C03608,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.19.4 with respect to any then-existing Consumables (i.e. not Consumables for which development or manufacture is ongoing as described in Section 1.19.3), an amount equal to the number of units used in the performance of the Workflow Development Plan, multiplied by a price per unit of Consumables as set forth in Section 5.2.2(b) (Adjustments); and",55,spacy_sentence,19 respect exist consumable not consumable development manufacture ongoing describe section 19 equal number unit performance workflow development plan multiply price unit consumable set forth section adjustment,27
C03609,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.20 ""Business Day"" means any day, other than a Saturday, Sunday or a day on which commercial banks located in Boston, Massachusetts or San Francisco, California are authorized or required by Applicable Law or regulation or otherwise to close",39,spacy_sentence,20 business day mean day saturday sunday day commercial bank locate boston massachusetts san francisco california authorize required applicable law regulation close,22
C03610,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.21 ""Buy-Down Amount"" means, at any given time of a Buy-Down Election, an amount equal to",16,paragraph,21 buy mean give time buy election equal,8
C03611,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.21.1 if, at such time, [***], [***] ([***]%) of the difference between (a) the Full Purchase Target and (b) the sum of all the Development Purchases and Production Purchases made or incurred by Ginkgo",34,paragraph,21 time difference purchase target sum development purchase production purchase incur ginkgo,12
C03612,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"For illustrative purposes only, Schedule 1.21 (Buy-Down Examples) sets forth a table showing the calculated Buy-Down Amounts assuming [***] and [***]",21,paragraph,illustrative purpose only schedule 21 buy example set forth table show calculated buy amount assume,15
C03613,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.22 ""Buy-Down Election"" has the meaning set forth in Section 7.3 (Buy-Down Election)",13,paragraph,22 buy election meaning set forth section buy election,9
C03614,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.23 ""Calendar Quarter"" means the respective periods of three (3) consecutive calendar months ending on March 31, June 30, September 30 and December 31; provided that the first Calendar Quarter of the Term shall begin on the Effective Date and end on the last day of the then current Calendar Quarter and the last Calendar Quarter of the Term shall begin on the first day of such Calendar Quarter and end on the last day of the Term",78,spacy_sentence,23 calendar quarter mean respective period consecutive calendar month end march 31 june 30 september 30 december 31 provide calendar quarter term shall begin effective date end day current calendar quarter calendar quarter term shall begin day calendar quarter end day term,42
C03615,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.25 ""[***]"" means the offering or performance of any services using the Beacon Platform, [***], to [***]",17,paragraph,25 mean offering performance service beacon platform,7
C03616,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"provided that in no event shall [***] include the use of the Beacon Platform to (i) [***] or (ii) [***] but, for clarity, are not in any manner or form used as described in Sections 1.25.1, 1.25.2 or 1.25.3 above",40,paragraph,provide no event shall include use beacon platform ii clarity not manner form describe section 25 25 25,18
C03617,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.26 ""Change in Control"" means, with respect to a Person, (a) the acquisition, directly or indirectly, by a Person or ""group"" (whether in a single transaction or multiple transactions) of fifty percent (50%) or more of the voting power of such Person or of beneficial ownership of (or the right to acquire such beneficial ownership) fifty percent (50%) or more of the outstanding Page 4 of 85",67,spacy_sentence,26 change control mean respect person acquisition directly indirectly person group single transaction multiple transaction percent 50 voting power person beneficial ownership right acquire beneficial ownership percent 50 outstanding page 85,31
C03618,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,"1.27 ""Claims"" is defined in Section 12.1 (Indemnification by BLI)",10,paragraph,27 claim define section 12 indemnification bli,7
