clause_id,source_doc,domain,raw_text,word_count,pattern_label
C003635,AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32,legal,--------------- ***Confidential Information has been omitted and has been filed separately with the Securities and Exchange Commission. -11-,18,paragraph
C003636,AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32,legal,"4.4.2 Company will provide reasonable assistance to ACSI and ACSI's Affiliates in all regulatory compliance activities required in connection with the advertising, operation, maintenance and sale of Spoken-Word Audio Products on and through the Spoken-Word Audio Sub-Section, including, but not necessarily limited to, assisting ACSI in identifying, obtaining and maintaining in force any and all licenses and permits necessary for ACSI and its Affiliates in connection with any of the foregoing",71,spacy_sentence
C003637,AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32,legal,"In connection with the foregoing regulatory compliance activities, Company will reimburse ACSI for any reasonable costs (including legal costs) incurred by ACSI or its Affiliates in connection with identifying and obtaining any and all such licenses and permits",38,spacy_sentence
C003638,AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32,legal,"Notwithstanding the foregoing, ACSI acknowledges and agrees that Company shall have no obligation to assist ACSI in any regulatory compliance activities related to, or reimburse ACSI for any costs incurred by ACSI or its Affiliates in connection with identifying or obtaining any licenses or permits required in connection with, any advertising, operation, maintenance or sale of Spoken-Word Audio Products or other products sold by ACSI or its Affiliates independently through the ACSI Site without the participation of Company",78,spacy_sentence
C003639,AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32,legal,"Each Party will dedicate during the Term the appropriate resources and personnel necessary for establishment of the Spoken-Word Audio Sub-Section, the integration of the ACSI Site Functionality into the Mirror Company Site and the performance of its other obligations under this Agreement",42,spacy_sentence
C003640,AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32,legal,Each Party's designated employees will be subject to change from time to time by such Party in its sole discretion and promptly upon such change such Party shall,28,spacy_sentence
C003641,AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32,legal,"5.1 In consideration of the intangible rights granted and services to be performed by ACSI during the Term, Company will pay ACSI the consideration specified in this Section",28,paragraph
C003642,AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32,legal,"5.2.1 Upon the Closing, subject to Section 5.3 [Waiver of Payment Obligations], Company will pay ACSI via wire transfer the sum of [***] (the ""Company Closing Payment""), representing payment of the Annual Fee for the first Year of the Term and a pre- payment of the Annual Fee for the second Year of the Term",55,spacy_sentence
C003643,AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32,legal,"5.2.2 On the first day of Year 3, Company will pay ACSI via wire transfer the sum of [***], representing the Annual Fee payable with respect to Year 3; provided, however, that if ACSI so elects by written notice delivered to Company at least ten (10) days prior to the end of Year 2, Company shall instead issue at the beginning of Year 3 to ACSI (or such of its Affiliates as it may designate) shares of common stock of Company (or any publicly-traded Affiliate thereof) with a then-current fair market value equal to [***] as of the date of such written notice (the ""Year 3 Shares"")",107,spacy_sentence
C003644,AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32,legal,"At the Closing, the Company Closing Payments due to ACSI pursuant to Section 5.2.1 [Annual Fees] hereof and the Shares Consideration (as defined in the Securities Purchase Agreement) due to the Company pursuant to Section 1.2 of",37,spacy_sentence
C003645,AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32,legal,--------------- ***Confidential Information has been omitted and has been filed separately with the Securities and Exchange Commission. -12-,18,paragraph
C003646,AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32,legal,"the Securities Purchase Agreement, which amounts are identical, shall offset each other solely for the purpose of determining the actual fund transfers required at Closing",25,spacy_sentence
C003647,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICI,legal,"Exhibit 8.77 SERVICING AGREEMENT NATIONWIDE MUTUAL FUNDS Agreement, made as of this day of , 20 between Nationwide Fund Management LLC (""Nationwide""), on behalf of Nationwide Mutual Funds or its surviving entity (""the Trust""), and American United Life Insurance Company, and OneAmerica Securities, Inc., a registered Broker Dealer (collectively referred to as ""Servicing Agent,"" ""you"" or ""your""), whereby you agree to provide certain administrative support services to your customers who may from time to time be the record or beneficial owners of shares (such shares referred to herein as the ""Shares"") of the funds listed in Appendix A (each a ""Fund"") subject to the following terms and conditions",108,numbered_clause
C003648,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICI,legal,"Office Space You will provide such office space and equipment, telephone facilities and personnel (which may be any part of the space, equipment and facilities currently used in your business, or any personnel employed by you) as may be reasonably necessary or beneficial in order to provide the aforementioned services to customers. March 2015",54,numbered_clause
C003649,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICI,legal,"Representations About the Funds and Shares Neither you nor any of your officers, employees or agents are authorized to make any representations concerning the Funds or their Shares except those contained in the then-current prospectuses or then-current Statements of Additional Information for such shares, copies of which will be supplied by the Fund's distributor (the ""Distributor"") to you, or in such supplemental literature or advertising as may be authorized by the Distributor in writing",74,numbered_clause
C003650,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICI,legal,Non-Exclusivity Both parties may enter into other similar Servicing Agreements with any other person or persons without the other's consent,20,numbered_clause
C003651,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICI,legal,"In the event this Agreement is terminated as described herein, the indemnification provisions contained in this Agreement shall continue until the possibilities for damages or loss have expired",28,numbered_clause
C003652,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICI,legal,"Notices All notices and other communications to either you or Nationwide will be duly given if mailed, telegraphed, telexed or transmitted by similar telecommunications device to the address contained in the ""Acceptance of Agreement"" (Section 19) portion of this Agreement",40,numbered_clause
C003653,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICI,legal,Choice of Law This Agreement will be construed in accordance with the laws of the State of Delaware and is assignable only upon the written consent by all the parties hereto. Amendments will be made only upon written consent by both parties,42,numbered_clause
C003654,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICI,legal,"Board Approval The Administrative Services Plan that relates to this Agreement has been approved by vote of a majority of (i) the Board of Trustees and (ii) the Disinterested Trustees, cast in person at a meeting called for the purpose of voting on such approval",45,numbered_clause
C003655,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICI,legal,"Complete Agreement This Agreement supersedes and cancels any prior Servicing Agreement with respect to the Shares of a Fund listed in Exhibit A, and may be amended at any time and from time to time by written agreement of the parties hereto. Notwithstanding the foregoing, Nationwide may amend or modify the Exhibits incorporated herein, as provided throughout this Agreement, by providing new exhibits to you. However, such amendment shall only become effective and part of this Agreement and be considered binding upon the first transaction placed by you following receipt of the new exhibits",94,numbered_clause
C003656,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICI,legal,"Privacy Program Each party to this Agreement agrees to protect Customer Information (defined below) and to comply as may be necessary with requirements of the Gramm-Leach-Bliley Act, the relevant state and federal regulations pursuant thereto, including Regulation S-P, and state privacy laws (all the foregoing referred to as ""Privacy Law""). 4",51,numbered_clause
C003657,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICI,legal,You must provide written confirmation to the Fund that instructions have been executed,13,spacy_sentence
C003658,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICI,legal,"You agree to provide confirmation as soon as reasonably practicable, but not later than ten business days after the instructions have been executed",23,spacy_sentence
C003659,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICI,legal,"The term ""Fund"" includes a Fund's distributor and a Fund's transfer agent",12,spacy_sentence
C003660,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICI,legal,"The term not does include any ""excepted funds"" as defined in SEC Rule 22c-2(b) under the 1940 Act",18,spacy_sentence
C003661,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICI,legal,"The term ""Shares"" means the interest of Shareholders corresponding to the redeemable securities of record issued by a Fund under the 1940 Act that are held by you",28,spacy_sentence
C003662,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICI,legal,"18.3.3 The term ""Shareholder"" means the beneficial owner of Shares, whether the Shares are held directly or by you in nominee name",22,spacy_sentence
C003663,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICI,legal,[The remainder of this page is intentionally left blank.] 7,10,spacy_sentence
C003664,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICI,legal,"Acceptance of Agreement If you agree to be legally bound by the provisions of this Agreement, please sign a copy of this Agreement where indicated below and promptly return it to Nationwide at the address below: Nationwide Fund Management LLC Attention: Fund Administration 1000 Continental Drive, Suite 400 King of Prussia, PA 19406 This Agreement will become effective on the date a fully executed copy of this Agreement is received by Nationwide. Accepted by: Name Title Nationwide Fund Management LLC Date: Accepted and Agreed to: By: Name: Title: Company: Date: 8",91,numbered_clause
C003665,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICI,legal,APPENDIX A TO SERVICING AGREEMENT Nationwide Mutual Funds Funds of Nationwide Mutual Funds Class R6 and Institutional Service Class shares of all Funds of Nationwide Mutual Funds as offered in the Fund's current prospectus,34,spacy_sentence
C003666,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICI,legal,Administrative Services Fees Share Class Rate (Bps) Institutional Service Class 25 Class R6 0 (no fee),16,spacy_sentence
C003667,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICI,legal,"Acknowledgement: Servicing Agent: Nationwide Fund Management LLC 1000 Continental Drive Suite 400 King of Prussia, PA 19406 x x",19,spacy_sentence
C003668,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICI,legal,"On each business day that the New York Stock Exchange (the ""Exchange"") is open for business on which the Funds determine their net asset values (""Business Day""), Nationwide shall accept, and effect changes in its records upon receipt of purchase, redemption, exchange, account transfer and registration instructions from the Servicing Agent electronically through Fund/SERV (""Instructions"") without supporting documentation from the Client-shareholder. On each Business Day, Nationwide shall accept for processing any Instructions from the Servicing Agent and shall process such Instructions in a timely manner",85,numbered_clause
C003669,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICI,legal,"Nationwide shall perform any and all duties, functions, procedures and responsibilities assigned to it under this Agreement and as otherwise established by the NSCC. Nationwide shall conduct each of the foregoing activities in a competent manner and in compliance with (a) all applicable laws, rules and regulations, including NSCC Fund/SERV-DCCS rules and procedures relating to Fund/SERV; (b) the then-current Prospectus of a Fund; and (c) any provision relating to Fund/SERV in any other agreement of Nationwide that would affect its duties and obligations pursuant to this Agreement",87,numbered_clause
C003670,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICI,legal,"Confirmed trades and any other information provided by Nationwide to the Servicing Agent through Fund/SERV and pursuant to this Agreement shall be accurate, complete, and in the format prescribed by the NSCC",32,numbered_clause
C003671,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICI,legal,"Trade, registration, and broker/dealer information provided by the Servicing Agent to Nationwide through Fund/SERV and pursuant to this Agreement shall be accurate, complete and, in the",26,numbered_clause
C003672,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICI,legal,format prescribed by the NSCC. All Instructions by the Servicing Agent regarding each Fund/SERV Account shall be true and correct and will have been duly authorized by the registered holder,30,numbered_clause
C003673,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICI,legal,"On each Business Day, the Servicing Agent may receive Instructions from the Client-shareholder for the purchase or redemption of shares of the Funds based solely upon receipt of such Instructions prior to the Close of Trading on that Business Day. Instructions in good order received by the Servicing Agent prior to the close of trading on any given Business Day (generally, 4:00 p.m. ET (the ""Trade Date"") and transmitted to Nationwide by no later than 9:30 a.m. ET the Business Day following the Trade Date (""Trade Date plus One"" or ""TD+1""), will be executed at the NAV-based public offering price (""Share Price"") of each applicable Fund, determined as of the Close of Trading on the Trade Date",117,numbered_clause
C003674,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICI,legal,"By no later than 6:00 p.m. ET on each Trade Date (""Price Communication Time""), Nationwide will use its best efforts to communicate to the Servicing Agent via electronic transmission acceptable to both parties, the Share Price of each applicable Fund, as well as dividend and capital gain information and, in the case of Funds that credit a daily dividend, the daily accrual for interest rate factor (mil rate), determined at the Close of Trading on that Trade Date",78,numbered_clause
C003675,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"STRATEGIC ALLIANCE AGREEMENT This STRATEGIC ALLIANCE AGREEMENT (the ""Agreement"") is entered into as of March 18, 2010 (the ""Effective Date""), between AURA SYSTEMS INC., a Delaware Corporation (""Aura"") and ZANOTTI EAST",31,spacy_sentence
C003676,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Confidential Information does not, however, include any information which the recipient can establish (i) was publicly known and made generally available in the public domain prior to the time of disclosure by the discloser; (ii) becomes publicly known and made generally available after disclosure by the discloser to recipient through no fault or breach of recipient; (iii) is already in the possession of recipient without restriction on use or disclosure at the time of disclosure by discloser as shown by recipient's files and records prior to the time of the",90,spacy_sentence
C003677,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"disclosure; (iv) is obtained by recipient lawfully and without restriction on use or disclosure from a third party without a breach of such third party's obligations of confidentiality; or (v) is independently developed by recipient without use of or reference to discloser's Confidential Information, as shown by recipient's files and records",51,spacy_sentence
C003678,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"The term ""Field of Use"" means exclusively transport refrigeration systems for vehicles and trailers",14,spacy_sentence
C003679,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"The term ""Products"" means collectively those transport refrigeration systems listed in Exhibit A attached hereto, as well as any future modifications, enhancements or improvements thereto",25,spacy_sentence
C003680,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"The term ""Proprietary Rights"" means all Technology, Trademarks, data, inventions, information (including, without limitation, Confidential Information), processes, know-how, trade secrets, sketches, prototypes, notebooks, papers, drawings, formulae (including copies or extracts thereof) and similar intellectual property rights which the respective parties have or may hereafter develop and which are necessary or useful for the development, manufacture, or sale of the AuraGen, the Products, or any components of the Products and/or AuraGen",70,spacy_sentence
C003681,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Further, Proprietary Rights shall include all analyses, specifications, proposals, reports or other information, data or documents (whether in raw, preliminary or final form) and all inventions, discoveries, modifications and improvements, whether or not patentable, which: (a) are concerned in some manner with, but not directed to the AuraGen, the Products or any components thereof; or (b) pertain to processes, procedures, methods, and the like manufacturing, assembling or servicing of the AuraGen or Products",73,spacy_sentence
C003682,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"The term ""Technology"" means all patent rights concerning each and every patent, whether U.S. or foreign, owned by or licensed to Company and any associated Aura Proprietary Rights appurtenant thereto which are necessary, used or useful to develop, manufacture, or sell the Products or any of the components of the Products",51,spacy_sentence
C003683,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Aura Technology shall further mean any future modifications, enhancements or improvements to the technology embodied in the patents owned or licensed by Company, the Products, or the Aura Proprietary Rights",30,spacy_sentence
C003684,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"The term ""Territory"" means exclusively the United States of America and Canada",12,spacy_sentence
C003685,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"The term ""Trademarks"" means all those trademarks, service marks, designs, logos, slogans and trade names belonging or licensed to Aura and/or Zanotti, worldwide",23,spacy_sentence
C003686,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Pursuant to the terms and conditions set forth in this Agreement, Aura appoints Zanotti as its exclusive supplier of the Products within the Territory and Field of Use and Zanotti hereby accepts such appointment",34,spacy_sentence
C003687,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"In order to maintain the exclusivity granted hereunder, Zanotti shall provide Aura with orders for a minimum of (i) one thousand (1,000) AETRU Systems during the first twenty-four (24) months of this Agreement and (ii) seven hundred and fifty (750) AETRU Systems per year thereafter for so long as this Agreement remains in effect (the ""Minimum Order"")",57,spacy_sentence
C003688,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"amounting to the Minimum Order for any particular period, the exclusive supplier rights granted pursuant to this Article 2 shall become non- exclusive commencing immediately following such period in which the Minimum Order was not achieved and Aura shall have full discretion to purchase or otherwise obtain Product from sources other than Zanotti",53,spacy_sentence
C003689,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,Aura shall serve as seller for all orders for AETRU Systems (whether such orders are provided by Zanotti or otherwise) and shall directly invoice all buyers and collect the purchase price for all AETRU Systems sold,36,spacy_sentence
C003690,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Within thirty (30) days from the Effective Date hereof, Zanotti shall deliver to Aura a minimum total of twelve (12) Products to be delivered to Aura's facilities McDonough, Georgia, of such type as mutually agreed by the Parties (the ""Initial Order"")",41,spacy_sentence
C003691,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,All purchases and delivery of Products shall be made pursuant to separate individual purchase orders issued by Aura to Zanotti consistent with the terms of this Agreement,27,spacy_sentence
C003692,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"If any term of a purchase order is inconsistent with this Agreement, then this Agreement shall govern to the extent of any such inconsistency",24,spacy_sentence
C003693,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Except with respect to the Initial Order, Aura shall place all purchase orders for Products at least forty-five (45) days prior to the requested delivery date",26,spacy_sentence
C003694,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Zanotti hereby agrees that Aura may, at any given time, store up to two (2) AuraGen systems in such Zanotti facilities as Aura may designate from time to time",29,spacy_sentence
C003695,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,Zanotti shall not charge Aura any fee or cost in connection with such warehousing,14,spacy_sentence
C003696,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,Zanotti shall not acquire any interest in or right to any property warehoused pursuant to this Section 3.2 by virtue of such warehousing and such property shall remain the sole and exclusive property of Aura (or its respective owner) at all times,42,spacy_sentence
C003697,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"It is expressly understood and agreed by the Parties that Zanotti shall incur no liability for any property stored in its facilities pursuant to this Section 3.2 (including without limitation risk of loss, theft or damage) and that all risk of loss and/or damage with respect to any such warehoused property shall belong solely to Aura",56,spacy_sentence
C003698,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,Aura shall have full access to all AuraGen systems and/or other Aura equipment warehoused in any Zanotti facilities during normal business hours and at all other reasonable times,28,spacy_sentence
C003699,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Throughout the first consecutive twelve (12) months of this Agreement, all Products shall be sold to Aura by Zanotti at those prices as listed in Exhibit B, attached hereto",29,spacy_sentence
C003700,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Prior to each twelfth month anniversary of the Effective Date of this Agreement, the Parties shall jointly reevaluate the Product price list and shall mutually agree as to prices for the upcoming twelve-month period",34,spacy_sentence
C003701,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"In accordance with Section 3.6 below, at no time shall any Product price exceed the lowest price for which Zanotti sells such Product (or substantial equivalent thereof) in similar quantities to any third party",34,spacy_sentence
C003702,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Notwithstanding anything to the contrary contained in any applicable provision herein, Zanotti shall be permitted to adjust the price of the Products prior to each twelfth month anniversary of the Effective Date to reflect any actual fluctuation in the Consumer Price Index (CPI) during the prior twelve-month period",48,spacy_sentence
C003703,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"In the event that the final price of any Product to be sold to Aura by Zanotti pursuant to this Agreement upto, equal or exceeds 150% of the final price of any substantially-similar third part produc, Aura shall notify Zanotti of this lower price and provide Zanotti with the opportunity to match such price with respect to such Product",59,spacy_sentence
C003704,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"If, within five (5) business days of receipt of such notice from Aura, Zanotti does not agree to match such price, the exclusive supplier rights granted pursuant to",28,spacy_sentence
C003705,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Article 2 above shall, upon Aura's sole election, immediately become non-exclusive with respect to such specific Product to which the lower price applies and Aura shall have full discretion to purchase or otherwise obtain such Product from sources other than Zanotti",41,spacy_sentence
C003706,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,Aura shall remit payment to Zanotti for the invoiced price of any given Product within the earlier of: (i) fifteen (15) business days following Aura's receipt and acceptance of payment from its customer for such AETRU System into which such Product is incorporated; or (ii) forty-five (45) calendar days from the date of Aura's shipment to a customer of such AETRU System into which such Product is incorporated,68,spacy_sentence
C003707,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,Aura shall have no obligation to remit payment for any Product before fifteen (15) days following sale to a third-party of such Product nor shall Aura have any obligation to remit payment for any Product not sold by Aura,39,spacy_sentence
C003708,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Unless otherwise specifically agreed by the Parties, all Products delivered to Aura from Zanotti pursuant to this Agreement shall be F.C.A., Aura's designated facility",24,spacy_sentence
C003709,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"From time to time, the parties may enter into other shipping arrangements",12,spacy_sentence
C003710,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"However, no shipping arrangements shall affect or alter in any way the provisions of this Section with respect to transfer of title, responsibility of safe carriage and risk of loss",30,spacy_sentence
C003711,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"During the term of this Agreement, Zanotti agrees that Aura shall be allowed the full benefit of any and all lower prices and/or any more favorable terms and/or conditions (""MFN"" Terms) contained in any other agreement entered into by Zanotti for the sale of any product substantially similar to the Product in the same or lesser quantities described in this Agreement to third parties",64,spacy_sentence
C003712,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Zanotti shall notify Aura in writing of any such MFN Terms within fifteen (15) calendar days after agreeing thereto, and shall make the MFN Terms available to Aura as of the effective date of such agreement and thereafter for the greater of (i) three (3) months or (ii) such time that the MFN Terms remain in effect",57,spacy_sentence
C003713,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"At all times during the Term of this Agreement, Zanotti shall warrant the Products to purchasers of AETRU Systems in accordance with the terms of its standard warranty attached hereto as Exhibit ""C"" (""End User Warranty""), as such End User Warranty may be modified from time to time by Zanotti, provided however that at no time shall such End User Warranty provide for a warranty coverage period of less than thirty-six (36) months from the time of purchase by the initial end-user",82,spacy_sentence
C003714,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"A copy of the End User Warranty shall be included as part of the packaging included with all Product delivered to Aura and Aura shall distribute each Product with all warranty cards, a copy of the End User Warranty and all other",42,spacy_sentence
C003715,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,Deliveries may be made in partial shipments. With respect to all deliveries (partial or otherwise) Zanotti shall invoice each Product separately,21,lettered_subclause
C003716,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Title and risk of loss shall pass to Aura at the time the Products are tendered by Zanotti to the initial carrier and Aura alone shall be responsible for all freight, customs duties, insurance or other shipping costs",38,lettered_subclause
C003717,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"In the absence of specific instructions from Aura, Zanotti shall select a reasonable carrier but shall not thereby assume any liability in connection with shipment, nor shall the carrier be construed to be the agent of Zanotti",37,lettered_subclause
C003718,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Additionally, Zanotti shall offer to end-users the option to purchase extended warranty coverage for an additional twenty-four (24) months - making the total warranty period sixty (60) months",28,spacy_sentence
C003719,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Each party shall at all times comply with the provisions of all applicable laws and the rules and regulations thereunder, and refrain from engaging in any illegal, unfair or deceptive trade practices or unethical business practices whatsoever with respect to the promotion and sale or service of Products",48,spacy_sentence
C003720,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,Zanotti shall maintain records of all Products sold by Zanotti and shall immediately alert Aura in the event that Zanotti becomes aware of any defect in or hazard posed by any Product,32,spacy_sentence
C003721,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"If Aura, any governmental agency or other proper authority issues a product recall or product advisory of any of the Products, Zanotti agrees to cooperate with Aura (i) in contacting purchasers during the course of any such product advisories, recalls and complaints, (ii) in communicating to such purchasers such information or instructions as Aura may reasonably desire be transmitted to such purchasers, (iii) in obtaining the removal of all such recalled Products from customers and (iv) in disposing of such recalled Product as Aura so directs",86,spacy_sentence
C003722,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Aura agrees to reimburse Zanotti for all costs and expenses incurred by Zanotti in connection with such Product advisories, recalls and complaints, unless such advisory, recall or complaint is due to the fault or negligence of Zanotti, its representatives or affiliates",41,spacy_sentence
C003723,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"In the event any party desires to issue any press release or public announcement concerning any provisions of this Agreement or the transactions contemplated hereby, such party shall so advise the other party hereto, and the parties shall thereafter use commercially reasonable efforts to cause a mutually agreeable release or announcement to be issued",54,spacy_sentence
C003724,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Neither party will publicly disclose or divulge any provisions of this Agreement or the transactions contemplated hereby without the other party's written consent, except as way be required by applicable law, including applicable securities laws or stock exchange regulations, and except for communications to such party's employees and professional advisors",50,spacy_sentence
C003725,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Zanotti and Aura shall jointly schedule periodic training sessions at mutually agreed reasonable intervals with respect to installation and maintenance of the AETRU Systems, which Aura and Zanotti shall make available to AETRU System dealers and service providers",38,spacy_sentence
C003726,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Zanotti and Aura shall each bear all living and travel expenses associated with their respective personnel during such training sessions but shall split equally all other costs associated with such training sessions such as, without limitation, facility or equipment rentals - such costs to be mutually agreed to in advance by the Parties",53,spacy_sentence
C003727,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Upon mutual agreement by the Parties, AETRU System dealers and service providers may be charged attendance or other fees in connection with training and/or certification, provided however, that in the event that any such fees are assessed, such fees shall be divided equally among the Parties",46,spacy_sentence
C003728,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Within thirty (30) days following the Effective Date of this Agreement, Aura and Zanotti shall develop both a joint marketing plan and a joint sales plan for cooperative worldwide marketing and sales of AETRU Systems",35,spacy_sentence
C003729,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,"Power and Authority: Aura has the corporate power and authority to enter into and to carry out the terms and provisions of this Agreement; and this Agreement is the legal, valid and binding obligation of Aura and is enforceable against Aura in accordance with its terms",46,lettered_subclause
